id	ibge	localidade	valor	label
1	3500105	Adamantina	359	Demanda potencial de vagas em pré-escola: 359
2	3500204	Adolfo	35	Demanda potencial de vagas em pré-escola: 35
3	3500303	Aguaí	476	Demanda potencial de vagas em pré-escola: 476
4	3500402	Águas da Prata	76	Demanda potencial de vagas em pré-escola: 76
607	3533254	Novais	77	Demanda potencial de vagas em pré-escola: 77
608	3536257	Parisi	21	Demanda potencial de vagas em pré-escola: 21
609	3537156	Pedrinhas Paulista	30	Demanda potencial de vagas em pré-escola: 30
610	3540259	Pontalinda	57	Demanda potencial de vagas em pré-escola: 57
611	3540754	Potim	237	Demanda potencial de vagas em pré-escola: 237
612	3543253	Ribeirão Grande	103	Demanda potencial de vagas em pré-escola: 103
613	3544251	Rosana	226	Demanda potencial de vagas em pré-escola: 226
614	3545159	Saltinho	74	Demanda potencial de vagas em pré-escola: 74
615	3549250	São João de Iracema	21	Demanda potencial de vagas em pré-escola: 21
616	3549953	São Lourenço da Serra	205	Demanda potencial de vagas em pré-escola: 205
617	3548054	Santo Antonio do Aracanguá	92	Demanda potencial de vagas em pré-escola: 92
618	3552551	Suzanápolis	52	Demanda potencial de vagas em pré-escola: 52
619	3553856	Taquarivaí	85	Demanda potencial de vagas em pré-escola: 85
620	3553955	Tarumã	205	Demanda potencial de vagas em pré-escola: 205
621	3554656	Torre de Pedra	25	Demanda potencial de vagas em pré-escola: 25
622	3554953	Tuiuti	68	Demanda potencial de vagas em pré-escola: 68
623	3555356	Ubarana	79	Demanda potencial de vagas em pré-escola: 79
624	3556354	Vargem	102	Demanda potencial de vagas em pré-escola: 102
625	3557154	Zacarias	27	Demanda potencial de vagas em pré-escola: 27
626	3503356	Arco Íris	20	Demanda potencial de vagas em pré-escola: 20
627	3507753	Brejo Alegre	29	Demanda potencial de vagas em pré-escola: 29
628	3509957	Canas	76	Demanda potencial de vagas em pré-escola: 76
629	3540853	Pracinha	21	Demanda potencial de vagas em pré-escola: 21
630	3541059	Pratânia	68	Demanda potencial de vagas em pré-escola: 68
631	3541653	Quadra	41	Demanda potencial de vagas em pré-escola: 41
632	3546256	Santa Cruz da Esperança	27	Demanda potencial de vagas em pré-escola: 27
633	3547650	Santa Salete	12	Demanda potencial de vagas em pré-escola: 12
634	3556958	Vitória Brasil	18	Demanda potencial de vagas em pré-escola: 18
635	3521150	Ipiguá	56	Demanda potencial de vagas em pré-escola: 56
636	3553658	Taquaral	32	Demanda potencial de vagas em pré-escola: 32
637	3515657	Fernão	18	Demanda potencial de vagas em pré-escola: 18
638	3516853	Gavião Peixoto	58	Demanda potencial de vagas em pré-escola: 58
639	3525854	Jumirim	35	Demanda potencial de vagas em pré-escola: 35
640	3532157	Nantes	42	Demanda potencial de vagas em pré-escola: 42
641	3532868	Nova Castilho	15	Demanda potencial de vagas em pré-escola: 15
642	3534757	Ouroeste	119	Demanda potencial de vagas em pré-escola: 119
643	3536570	Paulistânia	18	Demanda potencial de vagas em pré-escola: 18
644	3543238	Ribeirão dos Índios	21	Demanda potencial de vagas em pré-escola: 21
645	3554755	Trabiju	21	Demanda potencial de vagas em pré-escola: 21
5	3500501	Águas de Lindóia	249	Demanda potencial de vagas em pré-escola: 249
6	3500600	Águas de São Pedro	31	Demanda potencial de vagas em pré-escola: 31
7	3500709	Agudos	474	Demanda potencial de vagas em pré-escola: 474
8	3500808	Alfredo Marcondes	37	Demanda potencial de vagas em pré-escola: 37
9	3500907	Altair	50	Demanda potencial de vagas em pré-escola: 50
10	3501004	Altinópolis	180	Demanda potencial de vagas em pré-escola: 180
11	3501103	Alto Alegre	39	Demanda potencial de vagas em pré-escola: 39
12	3501202	Álvares Florence	27	Demanda potencial de vagas em pré-escola: 27
13	3501301	Álvares Machado	263	Demanda potencial de vagas em pré-escola: 263
14	3501400	Álvaro de Carvalho	58	Demanda potencial de vagas em pré-escola: 58
15	3501509	Alvinlândia	48	Demanda potencial de vagas em pré-escola: 48
16	3501608	Americana	2601	Demanda potencial de vagas em pré-escola: 2.601
17	3501707	Américo Brasiliense	569	Demanda potencial de vagas em pré-escola: 569
18	3501806	Américo de Campos	57	Demanda potencial de vagas em pré-escola: 57
19	3501905	Amparo	761	Demanda potencial de vagas em pré-escola: 761
20	3502002	Analândia	58	Demanda potencial de vagas em pré-escola: 58
21	3502101	Andradina	657	Demanda potencial de vagas em pré-escola: 657
22	3502200	Angatuba	314	Demanda potencial de vagas em pré-escola: 314
23	3502309	Anhembi	84	Demanda potencial de vagas em pré-escola: 84
24	3502408	Anhumas	43	Demanda potencial de vagas em pré-escola: 43
25	3502507	Aparecida	458	Demanda potencial de vagas em pré-escola: 458
26	3502606	Aparecida d'Oeste	40	Demanda potencial de vagas em pré-escola: 40
27	3502705	Apiaí	343	Demanda potencial de vagas em pré-escola: 343
28	3502804	Araçatuba	2130	Demanda potencial de vagas em pré-escola: 2.130
29	3502903	Araçoiaba da Serra	421	Demanda potencial de vagas em pré-escola: 421
30	3503000	Aramina	65	Demanda potencial de vagas em pré-escola: 65
31	3503109	Arandu	76	Demanda potencial de vagas em pré-escola: 76
32	3503208	Araraquara	2539	Demanda potencial de vagas em pré-escola: 2.539
33	3503307	Araras	1487	Demanda potencial de vagas em pré-escola: 1.487
34	3503406	Arealva	88	Demanda potencial de vagas em pré-escola: 88
35	3503505	Areias	53	Demanda potencial de vagas em pré-escola: 53
36	3503604	Areiópolis	153	Demanda potencial de vagas em pré-escola: 153
37	3503703	Ariranha	111	Demanda potencial de vagas em pré-escola: 111
38	3503802	Artur Nogueira	640	Demanda potencial de vagas em pré-escola: 640
39	3503901	Arujá	1311	Demanda potencial de vagas em pré-escola: 1.311
40	3504008	Assis	1187	Demanda potencial de vagas em pré-escola: 1.187
41	3504107	Atibaia	1880	Demanda potencial de vagas em pré-escola: 1.880
42	3504206	Auriflama	146	Demanda potencial de vagas em pré-escola: 146
43	3504305	Avaí	64	Demanda potencial de vagas em pré-escola: 64
44	3504404	Avanhandava	158	Demanda potencial de vagas em pré-escola: 158
45	3504503	Avaré	1098	Demanda potencial de vagas em pré-escola: 1.098
46	3504602	Bady Bassitt	174	Demanda potencial de vagas em pré-escola: 174
47	3504701	Balbinos	15	Demanda potencial de vagas em pré-escola: 15
48	3504800	Bálsamo	90	Demanda potencial de vagas em pré-escola: 90
49	3504909	Bananal	139	Demanda potencial de vagas em pré-escola: 139
50	3505005	Barão de Antonina	41	Demanda potencial de vagas em pré-escola: 41
51	3505104	Barbosa	96	Demanda potencial de vagas em pré-escola: 96
52	3505203	Bariri	387	Demanda potencial de vagas em pré-escola: 387
53	3505302	Barra Bonita	361	Demanda potencial de vagas em pré-escola: 361
54	3505401	Barra do Turvo	119	Demanda potencial de vagas em pré-escola: 119
55	3505500	Barretos	1365	Demanda potencial de vagas em pré-escola: 1.365
56	3505609	Barrinha	480	Demanda potencial de vagas em pré-escola: 480
57	3505708	Barueri	4473	Demanda potencial de vagas em pré-escola: 4.473
58	3505807	Bastos	254	Demanda potencial de vagas em pré-escola: 254
59	3505906	Batatais	685	Demanda potencial de vagas em pré-escola: 685
60	3506003	Bauru	4243	Demanda potencial de vagas em pré-escola: 4.243
61	3506102	Bebedouro	835	Demanda potencial de vagas em pré-escola: 835
62	3506201	Bento de Abreu	37	Demanda potencial de vagas em pré-escola: 37
63	3506300	Bernardino de Campos	135	Demanda potencial de vagas em pré-escola: 135
64	3506409	Bilac	79	Demanda potencial de vagas em pré-escola: 79
65	3506508	Birigui	1314	Demanda potencial de vagas em pré-escola: 1.314
66	3506607	Biritiba Mirim	445	Demanda potencial de vagas em pré-escola: 445
67	3506706	Boa Esperança do Sul	194	Demanda potencial de vagas em pré-escola: 194
68	3506805	Bocaina	149	Demanda potencial de vagas em pré-escola: 149
69	3506904	Bofete	137	Demanda potencial de vagas em pré-escola: 137
70	3507001	Boituva	749	Demanda potencial de vagas em pré-escola: 749
71	3507100	Bom Jesus dos Perdões	307	Demanda potencial de vagas em pré-escola: 307
72	3507209	Borá	9	Demanda potencial de vagas em pré-escola: 9
73	3507308	Boracéia	64	Demanda potencial de vagas em pré-escola: 64
74	3507407	Borborema	166	Demanda potencial de vagas em pré-escola: 166
75	3507506	Botucatu	1715	Demanda potencial de vagas em pré-escola: 1.715
76	3507605	Bragança Paulista	2034	Demanda potencial de vagas em pré-escola: 2.034
77	3507704	Braúna	61	Demanda potencial de vagas em pré-escola: 61
78	3507803	Brodowski	272	Demanda potencial de vagas em pré-escola: 272
79	3507902	Brotas	304	Demanda potencial de vagas em pré-escola: 304
80	3508009	Buri	326	Demanda potencial de vagas em pré-escola: 326
81	3508108	Buritama	191	Demanda potencial de vagas em pré-escola: 191
82	3508207	Buritizal	49	Demanda potencial de vagas em pré-escola: 49
83	3508306	Cabrália Paulista	52	Demanda potencial de vagas em pré-escola: 52
84	3508405	Cabreúva	694	Demanda potencial de vagas em pré-escola: 694
85	3508504	Caçapava	1191	Demanda potencial de vagas em pré-escola: 1.191
86	3508603	Cachoeira Paulista	395	Demanda potencial de vagas em pré-escola: 395
87	3508702	Caconde	227	Demanda potencial de vagas em pré-escola: 227
88	3508801	Cafelândia	218	Demanda potencial de vagas em pré-escola: 218
89	3508900	Caiabu	51	Demanda potencial de vagas em pré-escola: 51
90	3509007	Caieiras	1322	Demanda potencial de vagas em pré-escola: 1.322
91	3509106	Caiuá	57	Demanda potencial de vagas em pré-escola: 57
92	3509205	Cajamar	1164	Demanda potencial de vagas em pré-escola: 1.164
93	3509304	Cajobi	105	Demanda potencial de vagas em pré-escola: 105
94	3509403	Cajuru	350	Demanda potencial de vagas em pré-escola: 350
95	3509502	Campinas	14223	Demanda potencial de vagas em pré-escola: 14.223
96	3509601	Campo Limpo Paulista	1107	Demanda potencial de vagas em pré-escola: 1.107
97	3509700	Campos do Jordão	733	Demanda potencial de vagas em pré-escola: 733
98	3509809	Campos Novos Paulista	59	Demanda potencial de vagas em pré-escola: 59
99	3509908	Cananéia	180	Demanda potencial de vagas em pré-escola: 180
100	3510005	Cândido Mota	355	Demanda potencial de vagas em pré-escola: 355
101	3510104	Cândido Rodrigues	27	Demanda potencial de vagas em pré-escola: 27
102	3510203	Capão Bonito	661	Demanda potencial de vagas em pré-escola: 661
103	3510302	Capela do Alto	267	Demanda potencial de vagas em pré-escola: 267
104	3510401	Capivari	723	Demanda potencial de vagas em pré-escola: 723
105	3510500	Caraguatatuba	1557	Demanda potencial de vagas em pré-escola: 1.557
106	3510609	Carapicuíba	6091	Demanda potencial de vagas em pré-escola: 6.091
107	3510708	Cardoso	126	Demanda potencial de vagas em pré-escola: 126
108	3510807	Casa Branca	356	Demanda potencial de vagas em pré-escola: 356
109	3510906	Cássia dos Coqueiros	27	Demanda potencial de vagas em pré-escola: 27
110	3511003	Castilho	259	Demanda potencial de vagas em pré-escola: 259
111	3511102	Catanduva	1291	Demanda potencial de vagas em pré-escola: 1.291
112	3511201	Catiguá	86	Demanda potencial de vagas em pré-escola: 86
113	3511300	Cedral	88	Demanda potencial de vagas em pré-escola: 88
114	3511409	Cerqueira César	243	Demanda potencial de vagas em pré-escola: 243
115	3511508	Cerquilho	541	Demanda potencial de vagas em pré-escola: 541
116	3511607	Cesário Lange	220	Demanda potencial de vagas em pré-escola: 220
117	3511706	Charqueada	221	Demanda potencial de vagas em pré-escola: 221
118	3557204	Chavantes	173	Demanda potencial de vagas em pré-escola: 173
119	3511904	Clementina	121	Demanda potencial de vagas em pré-escola: 121
120	3512001	Colina	206	Demanda potencial de vagas em pré-escola: 206
121	3512100	Colômbia	84	Demanda potencial de vagas em pré-escola: 84
122	3512209	Conchal	383	Demanda potencial de vagas em pré-escola: 383
123	3512308	Conchas	226	Demanda potencial de vagas em pré-escola: 226
124	3512407	Cordeirópolis	305	Demanda potencial de vagas em pré-escola: 305
125	3512506	Coroados	64	Demanda potencial de vagas em pré-escola: 64
126	3512605	Coronel Macedo	58	Demanda potencial de vagas em pré-escola: 58
127	3512704	Corumbataí	46	Demanda potencial de vagas em pré-escola: 46
128	3512803	Cosmópolis	901	Demanda potencial de vagas em pré-escola: 901
129	3512902	Cosmorama	68	Demanda potencial de vagas em pré-escola: 68
130	3513009	Cotia	3632	Demanda potencial de vagas em pré-escola: 3.632
131	3513108	Cravinhos	419	Demanda potencial de vagas em pré-escola: 419
132	3513207	Cristais Paulista	105	Demanda potencial de vagas em pré-escola: 105
133	3513306	Cruzália	24	Demanda potencial de vagas em pré-escola: 24
134	3513405	Cruzeiro	1049	Demanda potencial de vagas em pré-escola: 1.049
135	3513504	Cubatão	1778	Demanda potencial de vagas em pré-escola: 1.778
136	3513603	Cunha	257	Demanda potencial de vagas em pré-escola: 257
137	3513702	Descalvado	352	Demanda potencial de vagas em pré-escola: 352
138	3513801	Diadema	5936	Demanda potencial de vagas em pré-escola: 5.936
139	3513900	Divinolândia	128	Demanda potencial de vagas em pré-escola: 128
140	3514007	Dobrada	126	Demanda potencial de vagas em pré-escola: 126
141	3514106	Dois Córregos	396	Demanda potencial de vagas em pré-escola: 396
142	3514205	Dolcinópolis	21	Demanda potencial de vagas em pré-escola: 21
143	3514304	Dourado	91	Demanda potencial de vagas em pré-escola: 91
