id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1074791	População em Idade Escolar de 11 a 14 Anos: 1.074.791
682	682	Região Administrativa de Registro	17141	População em Idade Escolar de 11 a 14 Anos: 17.141
683	683	Região Administrativa de Santos	94809	População em Idade Escolar de 11 a 14 Anos: 94.809
684	684	Região Administrativa de São José dos Campos	127290	População em Idade Escolar de 11 a 14 Anos: 127.290
685	685	Região Administrativa de Sorocaba	161030	População em Idade Escolar de 11 a 14 Anos: 161.030
686	686	Região Administrativa de Campinas	332474	População em Idade Escolar de 11 a 14 Anos: 332.474
687	687	Região Administrativa de Ribeirão Preto	67861	População em Idade Escolar de 11 a 14 Anos: 67.861
688	688	Região Administrativa de Bauru	55273	População em Idade Escolar de 11 a 14 Anos: 55.273
689	689	Região Administrativa de São José do Rio Preto	68379	População em Idade Escolar de 11 a 14 Anos: 68.379
690	690	Região Administrativa de Araçatuba	35924	População em Idade Escolar de 11 a 14 Anos: 35.924
691	691	Região Administrativa de Presidente Prudente	41464	População em Idade Escolar de 11 a 14 Anos: 41.464
692	692	Região Administrativa de Marília	48327	População em Idade Escolar de 11 a 14 Anos: 48.327
693	693	Região Administrativa Central	48538	População em Idade Escolar de 11 a 14 Anos: 48.538
694	694	Região Administrativa de Barretos	21416	População em Idade Escolar de 11 a 14 Anos: 21.416
695	695	Região Administrativa de Franca	39615	População em Idade Escolar de 11 a 14 Anos: 39.615
