id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1300951	População de 11 a 14 Anos: 1.300.951
682	682	Região Administrativa de Registro	22551	População de 11 a 14 Anos: 22.551
683	683	Região Administrativa de Santos	110296	População de 11 a 14 Anos: 110.296
684	684	Região Administrativa de São José dos Campos	153164	População de 11 a 14 Anos: 153.164
685	685	Região Administrativa de Sorocaba	197038	População de 11 a 14 Anos: 197.038
686	686	Região Administrativa de Campinas	391803	População de 11 a 14 Anos: 391.803
687	687	Região Administrativa de Ribeirão Preto	78045	População de 11 a 14 Anos: 78.045
688	688	Região Administrativa de Bauru	66125	População de 11 a 14 Anos: 66.125
689	689	Região Administrativa de São José do Rio Preto	81801	População de 11 a 14 Anos: 81.801
690	690	Região Administrativa de Araçatuba	43893	População de 11 a 14 Anos: 43.893
691	691	Região Administrativa de Presidente Prudente	51725	População de 11 a 14 Anos: 51.725
692	692	Região Administrativa de Marília	59600	População de 11 a 14 Anos: 59.600
693	693	Região Administrativa Central	57828	População de 11 a 14 Anos: 57.828
694	694	Região Administrativa de Barretos	25974	População de 11 a 14 Anos: 25.974
695	695	Região Administrativa de Franca	46641	População de 11 a 14 Anos: 46.641
