id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1303577	População de 11 a 14 Anos: 1.303.577
682	682	Região Administrativa de Registro	22713	População de 11 a 14 Anos: 22.713
683	683	Região Administrativa de Santos	110071	População de 11 a 14 Anos: 110.071
684	684	Região Administrativa de São José dos Campos	153713	População de 11 a 14 Anos: 153.713
685	685	Região Administrativa de Sorocaba	197643	População de 11 a 14 Anos: 197.643
686	686	Região Administrativa de Campinas	393291	População de 11 a 14 Anos: 393.291
687	687	Região Administrativa de Ribeirão Preto	78438	População de 11 a 14 Anos: 78.438
688	688	Região Administrativa de Bauru	66642	População de 11 a 14 Anos: 66.642
689	689	Região Administrativa de São José do Rio Preto	82842	População de 11 a 14 Anos: 82.842
690	690	Região Administrativa de Araçatuba	44393	População de 11 a 14 Anos: 44.393
691	691	Região Administrativa de Presidente Prudente	52533	População de 11 a 14 Anos: 52.533
692	692	Região Administrativa de Marília	60302	População de 11 a 14 Anos: 60.302
693	693	Região Administrativa Central	58472	População de 11 a 14 Anos: 58.472
694	694	Região Administrativa de Barretos	26457	População de 11 a 14 Anos: 26.457
695	695	Região Administrativa de Franca	46962	População de 11 a 14 Anos: 46.962
