id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1154899	População em Idade Escolar de 11 a 14 Anos: 1.154.899
682	682	Região Administrativa de Registro	19098	População em Idade Escolar de 11 a 14 Anos: 19.098
683	683	Região Administrativa de Santos	100020	População em Idade Escolar de 11 a 14 Anos: 100.020
684	684	Região Administrativa de São José dos Campos	135586	População em Idade Escolar de 11 a 14 Anos: 135.586
685	685	Região Administrativa de Sorocaba	173605	População em Idade Escolar de 11 a 14 Anos: 173.605
686	686	Região Administrativa de Campinas	350923	População em Idade Escolar de 11 a 14 Anos: 350.923
687	687	Região Administrativa de Ribeirão Preto	71335	População em Idade Escolar de 11 a 14 Anos: 71.335
688	688	Região Administrativa de Bauru	58801	População em Idade Escolar de 11 a 14 Anos: 58.801
689	689	Região Administrativa de São José do Rio Preto	72091	População em Idade Escolar de 11 a 14 Anos: 72.091
690	690	Região Administrativa de Araçatuba	37819	População em Idade Escolar de 11 a 14 Anos: 37.819
691	691	Região Administrativa de Presidente Prudente	44950	População em Idade Escolar de 11 a 14 Anos: 44.950
692	692	Região Administrativa de Marília	51702	População em Idade Escolar de 11 a 14 Anos: 51.702
693	693	Região Administrativa Central	51234	População em Idade Escolar de 11 a 14 Anos: 51.234
694	694	Região Administrativa de Barretos	22789	População em Idade Escolar de 11 a 14 Anos: 22.789
695	695	Região Administrativa de Franca	42270	População em Idade Escolar de 11 a 14 Anos: 42.270
