id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1307825	População de 11 a 14 Anos: 1.307.825
682	682	Região Administrativa de Registro	23012	População de 11 a 14 Anos: 23.012
683	683	Região Administrativa de Santos	109362	População de 11 a 14 Anos: 109.362
684	684	Região Administrativa de São José dos Campos	154706	População de 11 a 14 Anos: 154.706
685	685	Região Administrativa de Sorocaba	198549	População de 11 a 14 Anos: 198.549
686	686	Região Administrativa de Campinas	396037	População de 11 a 14 Anos: 396.037
687	687	Região Administrativa de Ribeirão Preto	79138	População de 11 a 14 Anos: 79.138
688	688	Região Administrativa de Bauru	67616	População de 11 a 14 Anos: 67.616
689	689	Região Administrativa de São José do Rio Preto	84915	População de 11 a 14 Anos: 84.915
690	690	Região Administrativa de Araçatuba	45419	População de 11 a 14 Anos: 45.419
691	691	Região Administrativa de Presidente Prudente	54120	População de 11 a 14 Anos: 54.120
692	692	Região Administrativa de Marília	61672	População de 11 a 14 Anos: 61.672
693	693	Região Administrativa Central	59738	População de 11 a 14 Anos: 59.738
694	694	Região Administrativa de Barretos	27444	População de 11 a 14 Anos: 27.444
695	695	Região Administrativa de Franca	47507	População de 11 a 14 Anos: 47.507
