id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	1306092	População em Idade Escolar de 11 a 14 Anos: 1.306.092
682	682	Região Administrativa de Registro	23250	População em Idade Escolar de 11 a 14 Anos: 23.250
683	683	Região Administrativa de Santos	107102	População em Idade Escolar de 11 a 14 Anos: 107.102
684	684	Região Administrativa de São José dos Campos	155261	População em Idade Escolar de 11 a 14 Anos: 155.261
685	685	Região Administrativa de Sorocaba	198250	População em Idade Escolar de 11 a 14 Anos: 198.250
686	686	Região Administrativa de Campinas	398378	População em Idade Escolar de 11 a 14 Anos: 398.378
687	687	Região Administrativa de Ribeirão Preto	79890	População em Idade Escolar de 11 a 14 Anos: 79.890
688	688	Região Administrativa de Bauru	69052	População em Idade Escolar de 11 a 14 Anos: 69.052
689	689	Região Administrativa de São José do Rio Preto	88720	População em Idade Escolar de 11 a 14 Anos: 88.720
690	690	Região Administrativa de Araçatuba	47284	População em Idade Escolar de 11 a 14 Anos: 47.284
691	691	Região Administrativa de Presidente Prudente	56868	População em Idade Escolar de 11 a 14 Anos: 56.868
692	692	Região Administrativa de Marília	64058	População em Idade Escolar de 11 a 14 Anos: 64.058
693	693	Região Administrativa Central	61827	População em Idade Escolar de 11 a 14 Anos: 61.827
694	694	Região Administrativa de Barretos	29316	População em Idade Escolar de 11 a 14 Anos: 29.316
695	695	Região Administrativa de Franca	48212	População em Idade Escolar de 11 a 14 Anos: 48.212
