id	ibge	localidade	valor	label
1	3500105	Adamantina		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
2	3500204	Adolfo		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
3	3500303	Aguaí		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
4	3500402	Águas da Prata		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
5	3500501	Águas de Lindóia		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
6	3500600	Águas de São Pedro		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
7	3500709	Agudos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
8	3500808	Alfredo Marcondes		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
9	3500907	Altair		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
10	3501004	Altinópolis		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
11	3501103	Alto Alegre		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
12	3501202	Álvares Florence		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
13	3501301	Álvares Machado		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
14	3501400	Álvaro de Carvalho		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
15	3501509	Alvinlândia		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
16	3501608	Americana		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
17	3501707	Américo Brasiliense		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
18	3501806	Américo de Campos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
19	3501905	Amparo		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
20	3502002	Analândia		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
21	3502101	Andradina		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
22	3502200	Angatuba		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
23	3502309	Anhembi		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
24	3502408	Anhumas		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
25	3502507	Aparecida		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
26	3502606	Aparecida d'Oeste		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
27	3502705	Apiaí		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
28	3502804	Araçatuba		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
29	3502903	Araçoiaba da Serra		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
30	3503000	Aramina		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
31	3503109	Arandu		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
32	3503208	Araraquara		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
33	3503307	Araras		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
34	3503406	Arealva		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
35	3503505	Areias		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
36	3503604	Areiópolis		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
37	3503703	Ariranha		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
38	3503802	Artur Nogueira		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
39	3503901	Arujá		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
40	3504008	Assis		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
41	3504107	Atibaia		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
42	3504206	Auriflama		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
43	3504305	Avaí		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
44	3504404	Avanhandava		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
45	3504503	Avaré		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
46	3504602	Bady Bassitt		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
47	3504701	Balbinos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
48	3504800	Bálsamo		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
49	3504909	Bananal		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
50	3505005	Barão de Antonina		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
51	3505104	Barbosa		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
52	3505203	Bariri		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
53	3505302	Barra Bonita		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
54	3505401	Barra do Turvo		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
55	3505500	Barretos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
56	3505609	Barrinha		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
57	3505708	Barueri		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
58	3505807	Bastos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
59	3505906	Batatais		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
60	3506003	Bauru		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
61	3506102	Bebedouro		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
62	3506201	Bento de Abreu		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
63	3506300	Bernardino de Campos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
64	3506409	Bilac		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
