id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo	17425	Matrícula no Ensino Médio Integrado: 17.425
682	682	Região Administrativa de Registro	75	Matrícula no Ensino Médio Integrado: 75
683	683	Região Administrativa de Santos	578	Matrícula no Ensino Médio Integrado: 578
684	684	Região Administrativa de São José dos Campos	923	Matrícula no Ensino Médio Integrado: 923
685	685	Região Administrativa de Sorocaba	943	Matrícula no Ensino Médio Integrado: 943
686	686	Região Administrativa de Campinas	4615	Matrícula no Ensino Médio Integrado: 4.615
687	687	Região Administrativa de Ribeirão Preto	631	Matrícula no Ensino Médio Integrado: 631
688	688	Região Administrativa de Bauru	353	Matrícula no Ensino Médio Integrado: 353
689	689	Região Administrativa de São José do Rio Preto	663	Matrícula no Ensino Médio Integrado: 663
690	690	Região Administrativa de Araçatuba	393	Matrícula no Ensino Médio Integrado: 393
691	691	Região Administrativa de Presidente Prudente	589	Matrícula no Ensino Médio Integrado: 589
692	692	Região Administrativa de Marília	812	Matrícula no Ensino Médio Integrado: 812
693	693	Região Administrativa Central	23	Matrícula no Ensino Médio Integrado: 23
694	694	Região Administrativa de Barretos	78	Matrícula no Ensino Médio Integrado: 78
695	695	Região Administrativa de Franca	939	Matrícula no Ensino Médio Integrado: 939
