id	ibge	localidade	valor	label
681	681	Região Metropolitana de São Paulo		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
682	682	Região Administrativa de Registro		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
683	683	Região Administrativa de Santos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
684	684	Região Administrativa de São José dos Campos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
685	685	Região Administrativa de Sorocaba		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
686	686	Região Administrativa de Campinas		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
687	687	Região Administrativa de Ribeirão Preto		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
688	688	Região Administrativa de Bauru		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
689	689	Região Administrativa de São José do Rio Preto		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
690	690	Região Administrativa de Araçatuba		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
691	691	Região Administrativa de Presidente Prudente		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
692	692	Região Administrativa de Marília		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
693	693	Região Administrativa Central		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
694	694	Região Administrativa de Barretos		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
695	695	Região Administrativa de Franca		Matrícula na Educação de Jovens e Adultos (EJA) no Ensino Fundamental: 
